ae_id,drug,reports,date
10041646.0,drugname_27,253.0,2024-06-13
10041647.0,drugname_27,363.0,2024-06-13
10041658.0,drugname_27,682.0,2024-06-13
10041660.0,drugname_27,50.0,2024-06-13
10041663.0,drugname_27,850.0,2024-06-13
10063550.0,drugname_27,435.0,2024-06-13
10074557.0,drugname_27,705.0,2024-06-13
10080110.0,drugname_27,725.0,2024-06-13
10041807.0,drugname_27,933.0,2024-06-13
10060121.0,drugname_27,174.0,2024-06-13
10041826.0,drugname_27,522.0,2024-06-13
10082230.0,drugname_27,396.0,2024-06-13
10041865.0,drugname_27,326.0,2024-06-13
10041875.0,drugname_27,717.0,2024-06-13
10051017.0,drugname_27,895.0,2024-06-13
10058080.0,drugname_27,835.0,2024-06-13
10056430.0,drugname_27,692.0,2024-06-13
10066409.0,drugname_27,628.0,2024-06-13
10041955.0,drugname_27,84.0,2024-06-13
10054138.0,drugname_27,193.0,2024-06-13
10064396.0,drugname_27,553.0,2024-06-13
10042033.0,drugname_27,691.0,2024-06-13
10074508.0,drugname_27,109.0,2024-06-13
10051018.0,drugname_27,741.0,2024-06-13
10073742.0,drugname_27,631.0,2024-06-13
10061372.0,drugname_27,471.0,2024-06-13
10042209.0,drugname_27,497.0,2024-06-13
10066286.0,drugname_27,298.0,2024-06-13
10042212.0,drugname_27,944.0,2024-06-13
10066218.0,drugname_27,170.0,2024-06-13
10042264.0,drugname_27,299.0,2024-06-13
10083385.0,drugname_27,548.0,2024-06-13
10042343.0,drugname_27,70.0,2024-06-13
10049418.0,drugname_27,345.0,2024-06-13
10042434.0,drugname_27,331.0,2024-06-13
10061373.0,drugname_27,714.0,2024-06-13
10086210.0,drugname_27,345.0,2024-06-13
10042602.0,drugname_27,184.0,2024-06-13
10042653.0,drugname_27,101.0,2024-06-13
10042674.0,drugname_27,436.0,2024-06-13
10042682.0,drugname_27,291.0,2024-06-13
10042727.0,drugname_27,633.0,2024-06-13
10042858.0,drugname_27,380.0,2024-06-13
10042862.0,drugname_27,543.0,2024-06-13
10042868.0,drugname_27,784.0,2024-06-13
10078415.0,drugname_27,952.0,2024-06-13
10042938.0,drugname_27,490.0,2024-06-13
10042957.0,drugname_27,209.0,2024-06-13
10057264.0,drugname_27,909.0,2024-06-13
10049447.0,drugname_27,182.0,2024-06-13
10043071.0,drugname_27,109.0,2024-06-13
10074269.0,drugname_27,349.0,2024-06-13
10043173.0,drugname_27,104.0,2024-06-13
10043239.0,drugname_27,553.0,2024-06-13
10066371.0,drugname_27,179.0,2024-06-13
10043255.0,drugname_27,132.0,2024-06-13
10043261.0,drugname_27,253.0,2024-06-13
10043269.0,drugname_27,413.0,2024-06-13
10043275.0,drugname_27,469.0,2024-06-13
10043298.0,drugname_27,988.0,2024-06-13
10053615.0,drugname_27,645.0,2024-06-13
10043458.0,drugname_27,45.0,2024-06-13
10049948.0,drugname_27,687.0,2024-06-13
10043521.0,drugname_27,741.0,2024-06-13
10043561.0,drugname_27,200.0,2024-06-13
10043607.0,drugname_27,754.0,2024-06-13
10043647.0,drugname_27,809.0,2024-06-13
10065588.0,drugname_27,755.0,2024-06-13
1000000753.0,drugname_27,375.0,2024-06-13
10043709.0,drugname_27,28.0,2024-06-13
10075803.0,drugname_27,278.0,2024-06-13
10058900.0,drugname_27,962.0,2024-06-13
10043816.0,drugname_27,911.0,2024-06-13
10043827.0,drugname_27,535.0,2024-06-13
10060889.0,drugname_27,690.0,2024-06-13
10043873.0,drugname_27,814.0,2024-06-13
10043882.0,drugname_27,771.0,2024-06-13
10044008.0,drugname_27,775.0,2024-06-13
10044016.0,drugname_27,621.0,2024-06-13
10062544.0,drugname_27,591.0,2024-06-13
10048762.0,drugname_27,171.0,2024-06-13
10044044.0,drugname_27,707.0,2024-06-13
10044055.0,drugname_27,104.0,2024-06-13
10044066.0,drugname_27,458.0,2024-06-13
10044223.0,drugname_27,629.0,2024-06-13
10044250.0,drugname_27,745.0,2024-06-13
10057970.0,drugname_27,240.0,2024-06-13
10044302.0,drugname_27,507.0,2024-06-13
10044359.0,drugname_27,579.0,2024-06-13
10051446.0,drugname_27,385.0,2024-06-13
10044390.0,drugname_27,671.0,2024-06-13
10044412.0,drugname_27,366.0,2024-06-13
10053476.0,drugname_27,359.0,2024-06-13
10061387.0,drugname_27,171.0,2024-06-13
10044565.0,drugname_27,714.0,2024-06-13
10044594.0,drugname_27,311.0,2024-06-13
10072358.0,drugname_27,61.0,2024-06-13
10044625.0,drugname_27,558.0,2024-06-13
10061389.0,drugname_27,766.0,2024-06-13
10048302.0,drugname_27,988.0,2024-06-13
10045169.0,drugname_27,440.0,2024-06-13
10049750.0,drugname_27,31.0,2024-06-13
10054094.0,drugname_27,293.0,2024-06-13
10050283.0,drugname_27,868.0,2024-06-13
10067585.0,drugname_27,478.0,2024-06-13
10045240.0,drugname_27,321.0,2024-06-13
10061577.0,drugname_27,785.0,2024-06-13
10045380.0,drugname_27,13.0,2024-06-13
10045458.0,drugname_27,810.0,2024-06-13
10046274.0,drugname_27,813.0,2024-06-13
10061394.0,drugname_27,366.0,2024-06-13
10052252.0,drugname_27,167.0,2024-06-13
10070488.0,drugname_27,501.0,2024-06-13
10077989.0,drugname_27,61.0,2024-06-13
10046480.0,drugname_27,676.0,2024-06-13
10046543.0,drugname_27,524.0,2024-06-13
10046555.0,drugname_27,152.0,2024-06-13
10054088.0,drugname_27,598.0,2024-06-13
10046572.0,drugname_27,757.0,2024-06-13
10049059.0,drugname_27,947.0,2024-06-13
10062279.0,drugname_27,290.0,2024-06-13
10062280.0,drugname_27,116.0,2024-06-13
10064921.0,drugname_27,193.0,2024-06-13
10061574.0,drugname_27,846.0,2024-06-13
10046607.0,drugname_27,404.0,2024-06-13
10062226.0,drugname_27,172.0,2024-06-13
10050278.0,drugname_27,379.0,2024-06-13
10052300.0,drugname_27,257.0,2024-06-13
10059896.0,drugname_27,865.0,2024-06-13
10046662.0,drugname_27,609.0,2024-06-13
10046663.0,drugname_27,917.0,2024-06-13
10046671.0,drugname_27,582.0,2024-06-13
10046672.0,drugname_27,251.0,2024-06-13
10070479.0,drugname_27,944.0,2024-06-13
10048709.0,drugname_27,400.0,2024-06-13
10046750.0,drugname_27,614.0,2024-06-13
10046779.0,drugname_27,656.0,2024-06-13
10046788.0,drugname_27,630.0,2024-06-13
10046851.0,drugname_27,875.0,2024-06-13
10046910.0,drugname_27,999.0,2024-06-13
10046980.0,drugname_27,680.0,2024-06-13
10074254.0,drugname_27,532.0,2024-06-13
10075611.0,drugname_27,736.0,2024-06-13
10056091.0,drugname_27,459.0,2024-06-13
10080714.0,drugname_27,951.0,2024-06-13
10047080.0,drugname_27,765.0,2024-06-13
10047097.0,drugname_27,839.0,2024-06-13
10053649.0,drugname_27,642.0,2024-06-13
10047111.0,drugname_27,835.0,2024-06-13
10047115.0,drugname_27,914.0,2024-06-13
10047249.0,drugname_27,497.0,2024-06-13
10059056.0,drugname_27,759.0,2024-06-13
10047294.0,drugname_27,519.0,2024-06-13
10047295.0,drugname_27,986.0,2024-06-13
10050510.0,drugname_27,196.0,2024-06-13
10087672.0,drugname_27,742.0,2024-06-13
10047334.0,drugname_27,250.0,2024-06-13
10047343.0,drugname_27,235.0,2024-06-13
10065902.0,drugname_27,787.0,2024-06-13
10047386.0,drugname_27,116.0,2024-06-13
10047393.0,drugname_27,434.0,2024-06-13
10047472.0,drugname_27,660.0,2024-06-13
10047473.0,drugname_27,773.0,2024-06-13
10047531.0,drugname_27,260.0,2024-06-13
10047580.0,drugname_27,50.0,2024-06-13
10047626.0,drugname_27,290.0,2024-06-13
10047650.0,drugname_27,473.0,2024-06-13
10047654.0,drugname_27,705.0,2024-06-13
10047655.0,drugname_27,654.0,2024-06-13
10047791.0,drugname_27,542.0,2024-06-13
10064899.0,drugname_27,15.0,2024-06-13
10047894.0,drugname_27,540.0,2024-06-13
10047897.0,drugname_27,208.0,2024-06-13
10047924.0,drugname_27,756.0,2024-06-13
10047943.0,drugname_27,70.0,2024-06-13
10047967.0,drugname_27,510.0,2024-06-13
10048015.0,drugname_27,866.0,2024-06-13
10048038.0,drugname_27,365.0,2024-06-13
10059442.0,drugname_27,705.0,2024-06-13
10048049.0,drugname_27,522.0,2024-06-13
10048222.0,drugname_27,264.0,2024-06-13
1000000003.0,drugname_27,650.0,2024-06-13
10001547.0,drugname_27,522.0,2024-06-13
10003477.0,drugname_27,738.0,2024-06-13
10060978.0,drugname_27,99.0,2024-06-13
10059571.0,drugname_27,921.0,2024-06-13
10058477.0,drugname_27,545.0,2024-06-13
10005393.0,drugname_27,856.0,2024-06-13
10005417.0,drugname_27,193.0,2024-06-13
10005423.0,drugname_27,245.0,2024-06-13
10005481.0,drugname_27,27.0,2024-06-13
10005554.0,drugname_27,455.0,2024-06-13
10054823.0,drugname_27,115.0,2024-06-13
10005722.0,drugname_27,542.0,2024-06-13
10005728.0,drugname_27,445.0,2024-06-13
10005800.0,drugname_27,526.0,2024-06-13
10005837.0,drugname_27,21.0,2024-06-13
10010356.0,drugname_27,867.0,2024-06-13
1000001012.0,drugname_27,60.0,2024-06-13
10014363.0,drugname_27,939.0,2024-06-13
10061116.0,drugname_27,638.0,2024-06-13
10063748.0,drugname_27,49.0,2024-06-13
10061125.0,drugname_27,160.0,2024-06-13
1000000345.0,drugname_27,602.0,2024-06-13
10082971.0,drugname_27,542.0,2024-06-13
10016642.0,drugname_27,556.0,2024-06-13
10078948.0,drugname_27,789.0,2024-06-13
10065125.0,drugname_27,126.0,2024-06-13
10049221.0,drugname_27,312.0,2024-06-13
10018879.0,drugname_27,888.0,2024-06-13
10019300.0,drugname_27,917.0,2024-06-13
10073071.0,drugname_27,255.0,2024-06-13
10021926.0,drugname_27,516.0,2024-06-13
10021928.0,drugname_27,784.0,2024-06-13
10021929.0,drugname_27,745.0,2024-06-13
10025252.0,drugname_27,957.0,2024-06-13
10082975.0,drugname_27,937.0,2024-06-13
10026923.0,drugname_27,350.0,2024-06-13
10067730.0,drugname_27,391.0,2024-06-13
10027327.0,drugname_27,762.0,2024-06-13
10061293.0,drugname_27,856.0,2024-06-13
10028400.0,drugname_27,716.0,2024-06-13
10061313.0,drugname_27,275.0,2024-06-13
10058982.0,drugname_27,300.0,2024-06-13
10035526.0,drugname_27,11.0,2024-06-13
10062087.0,drugname_27,638.0,2024-06-13
10037012.0,drugname_27,475.0,2024-06-13
10038151.0,drugname_27,206.0,2024-06-13
10074268.0,drugname_27,657.0,2024-06-13
10038683.0,drugname_27,240.0,2024-06-13
1000000765.0,drugname_27,319.0,2024-06-13
10040477.0,drugname_27,403.0,2024-06-13
10056814.0,drugname_27,727.0,2024-06-13
10047940.0,drugname_27,721.0,2024-06-13
10012735.0,drugname_28,592.0,2024-06-13
10055798.0,drugname_28,997.0,2024-06-13
10020772.0,drugname_28,507.0,2024-06-13
10029354.0,drugname_28,473.0,2024-06-13
10002034.0,drugname_28,433.0,2024-06-13
10003239.0,drugname_28,670.0,2024-06-13
10003658.0,drugname_28,4.0,2024-06-13
10050584.0,drugname_28,517.0,2024-06-13
10072268.0,drugname_28,138.0,2024-06-13
10019211.0,drugname_28,736.0,2024-06-13
10019851.0,drugname_28,552.0,2024-06-13
10021789.0,drugname_28,993.0,2024-06-13
10025280.0,drugname_28,342.0,2024-06-13
10034754.0,drugname_28,400.0,2024-06-13
10035664.0,drugname_28,962.0,2024-06-13
10037844.0,drugname_28,538.0,2024-06-13
10043554.0,drugname_28,460.0,2024-06-13
10046306.0,drugname_28,930.0,2024-06-13
10000081.0,drugname_28,522.0,2024-06-13
10001551.0,drugname_28,802.0,2024-06-13
10003119.0,drugname_28,600.0,2024-06-13
10003481.0,drugname_28,901.0,2024-06-13
10003549.0,drugname_28,536.0,2024-06-13
10003662.0,drugname_28,4.0,2024-06-13
10051313.0,drugname_28,356.0,2024-06-13
10003988.0,drugname_28,776.0,2024-06-13
10005364.0,drugname_28,245.0,2024-06-13
10005483.0,drugname_28,166.0,2024-06-13
10005595.0,drugname_28,182.0,2024-06-13
10005600.0,drugname_28,940.0,2024-06-13
10060360.0,drugname_28,733.0,2024-06-13
10007269.0,drugname_28,188.0,2024-06-13
10061024.0,drugname_28,515.0,2024-06-13
10072043.0,drugname_28,695.0,2024-06-13
10010774.0,drugname_28,540.0,2024-06-13
10011224.0,drugname_28,956.0,2024-06-13
10066274.0,drugname_28,469.0,2024-06-13
10011906.0,drugname_28,894.0,2024-06-13
10013573.0,drugname_28,353.0,2024-06-13
10013968.0,drugname_28,556.0,2024-06-13
10014080.0,drugname_28,485.0,2024-06-13
10014581.0,drugname_28,188.0,2024-06-13
10015090.0,drugname_28,792.0,2024-06-13
10016256.0,drugname_28,195.0,2024-06-13
10016288.0,drugname_28,492.0,2024-06-13
10017533.0,drugname_28,319.0,2024-06-13
10018852.0,drugname_28,764.0,2024-06-13
10018867.0,drugname_28,52.0,2024-06-13
10018884.0,drugname_28,530.0,2024-06-13
10058827.0,drugname_28,854.0,2024-06-13
10021015.0,drugname_28,523.0,2024-06-13
10021425.0,drugname_28,257.0,2024-06-13
10021688.0,drugname_28,941.0,2024-06-13
10024384.0,drugname_28,415.0,2024-06-13
10025256.0,drugname_28,30.0,2024-06-13
10028334.0,drugname_28,26.0,2024-06-13
10028391.0,drugname_28,781.0,2024-06-13
10028411.0,drugname_28,379.0,2024-06-13
10028810.0,drugname_28,420.0,2024-06-13
10028813.0,drugname_28,429.0,2024-06-13
10029366.0,drugname_28,702.0,2024-06-13
10030124.0,drugname_28,581.0,2024-06-13
10076205.0,drugname_28,505.0,2024-06-13
10035528.0,drugname_28,707.0,2024-06-13
10037087.0,drugname_28,161.0,2024-06-13
10037660.0,drugname_28,721.0,2024-06-13
10039801.0,drugname_28,490.0,2024-06-13
10040047.0,drugname_28,405.0,2024-06-13
10040753.0,drugname_28,544.0,2024-06-13
10046571.0,drugname_28,453.0,2024-06-13
10047281.0,drugname_28,864.0,2024-06-13
10047700.0,drugname_28,755.0,2024-06-13
10000059.0,drugname_28,929.0,2024-06-13
10000060.0,drugname_28,934.0,2024-06-13
10000087.0,drugname_28,472.0,2024-06-13
10051592.0,drugname_28,912.0,2024-06-13
10001507.0,drugname_28,905.0,2024-06-13
10001760.0,drugname_28,733.0,2024-06-13
10002016.0,drugname_28,822.0,2024-06-13
10002198.0,drugname_28,788.0,2024-06-13
10059245.0,drugname_28,809.0,2024-06-13
10002855.0,drugname_28,17.0,2024-06-13
10003130.0,drugname_28,263.0,2024-06-13
10003246.0,drugname_28,955.0,2024-06-13
10003285.0,drugname_28,77.0,2024-06-13
10074171.0,drugname_28,565.0,2024-06-13
10060945.0,drugname_28,300.0,2024-06-13
10004146.0,drugname_28,308.0,2024-06-13
10005003.0,drugname_28,962.0,2024-06-13
10059570.0,drugname_28,67.0,2024-06-13
10005395.0,drugname_28,90.0,2024-06-13
10061590.0,drugname_28,7.0,2024-06-13
10005557.0,drugname_28,719.0,2024-06-13
10049471.0,drugname_28,96.0,2024-06-13
10005724.0,drugname_28,478.0,2024-06-13
10005725.0,drugname_28,944.0,2024-06-13
10005861.0,drugname_28,469.0,2024-06-13
10006002.0,drugname_28,143.0,2024-06-13
10006448.0,drugname_28,710.0,2024-06-13
10006451.0,drugname_28,970.0,2024-06-13
10006473.0,drugname_28,994.0,2024-06-13
10074170.0,drugname_28,725.0,2024-06-13
10007554.0,drugname_28,528.0,2024-06-13
10048610.0,drugname_28,261.0,2024-06-13
10007649.0,drugname_28,125.0,2024-06-13
10007739.0,drugname_28,297.0,2024-06-13
10007882.0,drugname_28,697.0,2024-06-13
10008111.0,drugname_28,170.0,2024-06-13
10008190.0,drugname_28,446.0,2024-06-13
10008479.0,drugname_28,586.0,2024-06-13
10008531.0,drugname_28,856.0,2024-06-13
10009887.0,drugname_28,57.0,2024-06-13
10010264.0,drugname_28,712.0,2024-06-13
10010719.0,drugname_28,785.0,2024-06-13
10010741.0,drugname_28,853.0,2024-06-13
10084268.0,drugname_28,484.0,2024-06-13
10084380.0,drugname_28,559.0,2024-06-13
10011781.0,drugname_28,275.0,2024-06-13
10011831.0,drugname_28,725.0,2024-06-13
10061428.0,drugname_28,167.0,2024-06-13
10012431.0,drugname_28,901.0,2024-06-13
10012432.0,drugname_28,644.0,2024-06-13
10012434.0,drugname_28,986.0,2024-06-13
10013687.0,drugname_28,946.0,2024-06-13
10013700.0,drugname_28,925.0,2024-06-13
10013710.0,drugname_28,753.0,2024-06-13
10013774.0,drugname_28,423.0,2024-06-13
10013781.0,drugname_28,56.0,2024-06-13
10013786.0,drugname_28,871.0,2024-06-13
10013911.0,drugname_28,911.0,2024-06-13
10013946.0,drugname_28,960.0,2024-06-13
10015150.0,drugname_28,3.0,2024-06-13
10080751.0,drugname_28,79.0,2024-06-13
10015926.0,drugname_28,511.0,2024-06-13
10016173.0,drugname_28,224.0,2024-06-13
10016852.0,drugname_28,33.0,2024-06-13
10055690.0,drugname_28,55.0,2024-06-13
10061157.0,drugname_28,649.0,2024-06-13
10060919.0,drugname_28,891.0,2024-06-13
1000000108.0,drugname_28,339.0,2024-06-13
10016936.0,drugname_28,601.0,2024-06-13
10017577.0,drugname_28,858.0,2024-06-13
10017693.0,drugname_28,432.0,2024-06-13
10017853.0,drugname_28,238.0,2024-06-13
10017888.0,drugname_28,31.0,2024-06-13
10017944.0,drugname_28,612.0,2024-06-13
10017955.0,drugname_28,593.0,2024-06-13
10064147.0,drugname_28,764.0,2024-06-13
10017885.0,drugname_28,961.0,2024-06-13
10018829.0,drugname_28,28.0,2024-06-13
10018964.0,drugname_28,60.0,2024-06-13
10018985.0,drugname_28,413.0,2024-06-13
10018999.0,drugname_28,88.0,2024-06-13
10019027.0,drugname_28,908.0,2024-06-13
10019670.0,drugname_28,979.0,2024-06-13
10019973.0,drugname_28,547.0,2024-06-13
10019974.0,drugname_28,217.0,2024-06-13
10020464.0,drugname_28,231.0,2024-06-13
10020635.0,drugname_28,167.0,2024-06-13
10020869.0,drugname_28,135.0,2024-06-13
10020903.0,drugname_28,844.0,2024-06-13
10020942.0,drugname_28,206.0,2024-06-13
10020983.0,drugname_28,361.0,2024-06-13
10021036.0,drugname_28,402.0,2024-06-13
10021058.0,drugname_28,189.0,2024-06-13
10083842.0,drugname_28,988.0,2024-06-13
10061598.0,drugname_28,414.0,2024-06-13
10021450.0,drugname_28,357.0,2024-06-13
10022000.0,drugname_28,201.0,2024-06-13
10022437.0,drugname_28,504.0,2024-06-13
10022611.0,drugname_28,513.0,2024-06-13
10023547.0,drugname_28,389.0,2024-06-13
10023874.0,drugname_28,445.0,2024-06-13
10024264.0,drugname_28,740.0,2024-06-13
10024378.0,drugname_28,626.0,2024-06-13
10024574.0,drugname_28,373.0,2024-06-13
10024670.0,drugname_28,413.0,2024-06-13
10024968.0,drugname_28,33.0,2024-06-13
10025102.0,drugname_28,122.0,2024-06-13
10058467.0,drugname_28,282.0,2024-06-13
10025258.0,drugname_28,903.0,2024-06-13
10025327.0,drugname_28,533.0,2024-06-13
10025482.0,drugname_28,193.0,2024-06-13
10025650.0,drugname_28,990.0,2024-06-13
10027175.0,drugname_28,604.0,2024-06-13
10028024.0,drugname_28,828.0,2024-06-13
10028034.0,drugname_28,60.0,2024-06-13
10050819.0,drugname_28,938.0,2024-06-13
10053156.0,drugname_28,695.0,2024-06-13
10028533.0,drugname_28,822.0,2024-06-13
10028584.0,drugname_28,503.0,2024-06-13
10028600.0,drugname_28,300.0,2024-06-13
10028735.0,drugname_28,110.0,2024-06-13
10028836.0,drugname_28,703.0,2024-06-13
10028980.0,drugname_28,670.0,2024-06-13
10028997.0,drugname_28,289.0,2024-06-13
10029331.0,drugname_28,283.0,2024-06-13
10059482.0,drugname_28,279.0,2024-06-13
10049151.0,drugname_28,910.0,2024-06-13
10030095.0,drugname_28,316.0,2024-06-13
10030901.0,drugname_28,395.0,2024-06-13
10067152.0,drugname_28,869.0,2024-06-13
10068319.0,drugname_28,396.0,2024-06-13
10031127.0,drugname_28,325.0,2024-06-13
10033425.0,drugname_28,538.0,2024-06-13
10033557.0,drugname_28,382.0,2024-06-13
10033645.0,drugname_28,833.0,2024-06-13
10033675.0,drugname_28,343.0,2024-06-13
10034835.0,drugname_28,424.0,2024-06-13
10034972.0,drugname_28,495.0,2024-06-13
10035514.0,drugname_28,435.0,2024-06-13
10073391.0,drugname_28,841.0,2024-06-13
10035598.0,drugname_28,895.0,2024-06-13
10073755.0,drugname_28,868.0,2024-06-13
10035669.0,drugname_28,956.0,2024-06-13
10061354.0,drugname_28,556.0,2024-06-13
10035737.0,drugname_28,716.0,2024-06-13
10035742.0,drugname_28,235.0,2024-06-13
10051077.0,drugname_28,78.0,2024-06-13
10036790.0,drugname_28,321.0,2024-06-13
10036807.0,drugname_28,858.0,2024-06-13
10060862.0,drugname_28,780.0,2024-06-13
10037032.0,drugname_28,95.0,2024-06-13
10037549.0,drugname_28,691.0,2024-06-13
10037855.0,drugname_28,238.0,2024-06-13
10037868.0,drugname_28,999.0,2024-06-13
10037884.0,drugname_28,815.0,2024-06-13
10060856.0,drugname_28,453.0,2024-06-13
10038063.0,drugname_28,786.0,2024-06-13
10062352.0,drugname_28,156.0,2024-06-13
10038867.0,drugname_28,734.0,2024-06-13
10039083.0,drugname_28,337.0,2024-06-13
10061494.0,drugname_28,254.0,2024-06-13
10058728.0,drugname_28,695.0,2024-06-13
10040741.0,drugname_28,764.0,2024-06-13
10040808.0,drugname_28,334.0,2024-06-13
10040829.0,drugname_28,882.0,2024-06-13
10040831.0,drugname_28,562.0,2024-06-13
10040844.0,drugname_28,931.0,2024-06-13
10064265.0,drugname_28,333.0,2024-06-13
10040872.0,drugname_28,469.0,2024-06-13
10059516.0,drugname_28,447.0,2024-06-13
10072005.0,drugname_28,768.0,2024-06-13
10065304.0,drugname_28,81.0,2024-06-13
10041823.0,drugname_28,704.0,2024-06-13
10041834.0,drugname_28,956.0,2024-06-13
10042128.0,drugname_28,42.0,2024-06-13
10042316.0,drugname_28,765.0,2024-06-13
10042361.0,drugname_28,81.0,2024-06-13
10042364.0,drugname_28,629.0,2024-06-13
10042604.0,drugname_28,7.0,2024-06-13
10042772.0,drugname_28,891.0,2024-06-13
10054889.0,drugname_28,761.0,2024-06-13
10044522.0,drugname_28,739.0,2024-06-13
10044755.0,drugname_28,983.0,2024-06-13
10045170.0,drugname_28,898.0,2024-06-13
10046735.0,drugname_28,464.0,2024-06-13
10047289.0,drugname_28,216.0,2024-06-13
10047290.0,drugname_28,706.0,2024-06-13
10065341.0,drugname_28,751.0,2024-06-13
10047302.0,drugname_28,207.0,2024-06-13
10047340.0,drugname_28,318.0,2024-06-13
10047461.0,drugname_28,674.0,2024-06-13
10047482.0,drugname_28,298.0,2024-06-13
10047513.0,drugname_28,977.0,2024-06-13
10047571.0,drugname_28,635.0,2024-06-13
10047895.0,drugname_28,213.0,2024-06-13
10047899.0,drugname_28,232.0,2024-06-13
10047942.0,drugname_28,680.0,2024-06-13
10051373.0,drugname_28,830.0,2024-06-13
10060921.0,drugname_28,902.0,2024-06-13
10056519.0,drugname_28,371.0,2024-06-13
10000084.0,drugname_28,981.0,2024-06-13
10058040.0,drugname_28,965.0,2024-06-13
10067383.0,drugname_28,193.0,2024-06-13
10061422.0,drugname_28,58.0,2024-06-13
10000125.0,drugname_28,213.0,2024-06-13
10085424.0,drugname_28,101.0,2024-06-13
10000210.0,drugname_28,77.0,2024-06-13
10000234.0,drugname_28,755.0,2024-06-13
10053573.0,drugname_28,700.0,2024-06-13
10050473.0,drugname_28,462.0,2024-06-13
10000305.0,drugname_28,2.0,2024-06-13
10059394.0,drugname_28,682.0,2024-06-13
10063409.0,drugname_28,490.0,2024-06-13
10064965.0,drugname_28,357.0,2024-06-13
10083897.0,drugname_28,772.0,2024-06-13
10000496.0,drugname_28,248.0,2024-06-13
10069754.0,drugname_28,345.0,2024-06-13
10000614.0,drugname_28,802.0,2024-06-13
10000636.0,drugname_28,418.0,2024-06-13
10000748.0,drugname_28,543.0,2024-06-13
10048799.0,drugname_28,531.0,2024-06-13
10059193.0,drugname_28,922.0,2024-06-13
10069339.0,drugname_28,562.0,2024-06-13
10063081.0,drugname_28,420.0,2024-06-13
10000846.0,drugname_28,522.0,2024-06-13
10000880.0,drugname_28,835.0,2024-06-13
10000891.0,drugname_28,835.0,2024-06-13
10001029.0,drugname_28,438.0,2024-06-13
10001052.0,drugname_28,38.0,2024-06-13
10001053.0,drugname_28,714.0,2024-06-13
10001076.0,drugname_28,673.0,2024-06-13
10001115.0,drugname_28,370.0,2024-06-13
10001141.0,drugname_28,878.0,2024-06-13
10001150.0,drugname_28,634.0,2024-06-13
10001167.0,drugname_28,716.0,2024-06-13
1000000285.0,drugname_28,368.0,2024-06-13
10001297.0,drugname_28,249.0,2024-06-13
10050203.0,drugname_28,670.0,2024-06-13
10001347.0,drugname_28,609.0,2024-06-13
1000000798.0,drugname_28,225.0,2024-06-13
10054205.0,drugname_28,634.0,2024-06-13
10064930.0,drugname_28,835.0,2024-06-13
10001565.0,drugname_28,694.0,2024-06-13
10001567.0,drugname_28,782.0,2024-06-13
10001761.0,drugname_28,454.0,2024-06-13
10001889.0,drugname_28,442.0,2024-06-13
10001902.0,drugname_28,273.0,2024-06-13
10001928.0,drugname_28,783.0,2024-06-13
10002022.0,drugname_28,802.0,2024-06-13
10002064.0,drugname_28,449.0,2024-06-13
10049105.0,drugname_28,129.0,2024-06-13
10048946.0,drugname_28,261.0,2024-06-13
10002156.0,drugname_28,702.0,2024-06-13
10068556.0,drugname_28,288.0,2024-06-13
10049555.0,drugname_28,777.0,2024-06-13
10073358.0,drugname_28,113.0,2024-06-13
10002199.0,drugname_28,850.0,2024-06-13
10002383.0,drugname_28,202.0,2024-06-13
10002388.0,drugname_28,319.0,2024-06-13
10002411.0,drugname_28,288.0,2024-06-13
10002424.0,drugname_28,670.0,2024-06-13
10002476.0,drugname_28,782.0,2024-06-13
10002500.0,drugname_28,49.0,2024-06-13
10002509.0,drugname_28,177.0,2024-06-13
10002544.0,drugname_28,436.0,2024-06-13
10059730.0,drugname_28,321.0,2024-06-13
10053816.0,drugname_28,723.0,2024-06-13
10050894.0,drugname_28,133.0,2024-06-13
10002882.0,drugname_28,601.0,2024-06-13
10002886.0,drugname_28,853.0,2024-06-13
10002895.0,drugname_28,890.0,2024-06-13
10067975.0,drugname_28,464.0,2024-06-13
10002906.0,drugname_28,623.0,2024-06-13
10061589.0,drugname_28,995.0,2024-06-13
10002915.0,drugname_28,11.0,2024-06-13
10002918.0,drugname_28,578.0,2024-06-13
10002948.0,drugname_28,233.0,2024-06-13
10002959.0,drugname_28,947.0,2024-06-13
10002965.0,drugname_28,325.0,2024-06-13
10002967.0,drugname_28,307.0,2024-06-13
10002974.0,drugname_28,122.0,2024-06-13
10003011.0,drugname_28,114.0,2024-06-13
10073360.0,drugname_28,293.0,2024-06-13
10003041.0,drugname_28,999.0,2024-06-13
10003046.0,drugname_28,579.0,2024-06-13
10049005.0,drugname_28,77.0,2024-06-13
10003084.0,drugname_28,5.0,2024-06-13
10067339.0,drugname_28,150.0,2024-06-13
10060964.0,drugname_28,879.0,2024-06-13
10003178.0,drugname_28,3.0,2024-06-13
10003211.0,drugname_28,314.0,2024-06-13
10003193.0,drugname_28,950.0,2024-06-13
10053555.0,drugname_28,428.0,2024-06-13
10060968.0,drugname_28,159.0,2024-06-13
10003445.0,drugname_28,97.0,2024-06-13
10003553.0,drugname_28,729.0,2024-06-13
10056396.0,drugname_28,389.0,2024-06-13
10003591.0,drugname_28,216.0,2024-06-13
10048623.0,drugname_28,384.0,2024-06-13
10003668.0,drugname_28,374.0,2024-06-13
10003671.0,drugname_28,314.0,2024-06-13
